system,comet_score,sid
online-B.0,0.6210958958,923
online-B.0,0.7090632915,580
online-B.0,0.8510494232,107
online-B.0,0.8836043477,117
online-B.0,0.6623394489,498
online-B.0,0.7136531472,880
online-B.0,0.7261421084,28
online-B.0,0.746386528,174
online-B.0,0.8876871467,634
online-B.0,0.861479342,361
online-B.0,0.5749951601,98
online-B.0,0.5527999401,690
online-B.0,0.8667944074,510
online-B.0,0.8062685132,262
online-B.0,0.7418141961,719
online-B.0,0.6133259535,130
online-B.0,0.7211731076,949
online-B.0,0.766767025,169
online-B.0,0.7284958959,5
online-B.0,0.7965720892,119
online-B.0,0.6915700436,372
online-B.0,0.8502978086,45
online-B.0,0.7602705956,142
online-B.0,0.7156057358,712
online-B.0,0.5783758163,417
online-B.0,0.8992587924,520
online-B.0,0.661221981,247
online-B.0,0.6797034144,659
online-B.0,0.6819551587,459
online-B.0,0.720336318,158
online-B.0,0.67447716,971
online-B.0,0.9526256323,303
online-B.0,0.7649285197,344
online-B.0,0.821898818,61
online-B.0,0.7435410619,46
online-B.0,0.7024922967,327
online-B.0,0.7601735592,865
online-B.0,0.910620153,383
online-B.0,0.6017556787,975
online-B.0,0.6577097178,646
online-B.0,0.7579408884,714
online-B.0,0.7321904898,894
online-B.0,0.6671696305,708
online-B.0,0.6452439427,204
online-B.0,0.7726713419,147
online-B.0,0.6886970401,710
online-B.0,0.7998165488,165
online-B.0,0.7836155295,74
online-B.0,0.6883919835,842
online-B.0,0.6620572209,731
online-B.0,0.7191298604,730
online-B.0,0.7178324461,300
online-B.0,0.6817456484,167
online-B.0,0.8295200467,810
online-B.0,0.5341238976,271
online-B.0,0.8953744769,903
online-B.0,0.8430784941,100
online-B.0,0.7674235106,703
online-B.0,0.6925444603,512
online-B.0,0.6914662719,502
online-B.0,0.7002732158,570
online-B.0,0.7118162513,898
online-B.0,0.6816919446,993
online-B.0,0.4249605834,743
online-B.0,0.6676852107,782
online-B.0,0.8005845547,446
online-B.0,0.7821560502,737
online-B.0,0.8057160378,998
online-B.0,0.6805835962,875
online-B.0,0.7154483795,36
online-B.0,0.76538831,715
online-B.0,0.9220815301,773
online-B.0,0.7241311073,53
online-B.0,0.6476035118,732
online-B.0,0.7597780228,279
online-B.0,0.6907072067,56
online-B.0,0.8404673338,564
online-B.0,0.7103447914,449
online-B.0,0.8848993778,841
online-B.0,0.6909714341,421
online-B.0,0.723351419,319
online-B.0,0.7418002486,479
online-B.0,0.7550252676,919
online-B.0,0.7657948136,636
online-B.0,0.7027044892,236
online-B.0,0.7912569642,250
online-B.0,0.7102726698,189
online-B.0,0.6217299104,873
online-B.0,0.7908290029,828
online-B.0,0.7726327777,852
online-B.0,0.7721142173,677
online-B.0,0.6358811259,618
online-B.0,0.7208461165,788
online-B.0,0.7540121675,136
online-B.0,0.820343554,825
online-B.0,0.7680290341,51
online-B.0,0.7870782018,285
online-B.0,0.5192912817,95
online-B.0,0.7488268018,480
online-B.0,0.7541294694,507
online-B.0,0.5721718073,582
online-B.0,0.7838798165,972
online-B.0,0.7216154933,302
online-B.0,0.6494937539,818
online-B.0,0.6081609726,233
online-B.0,0.6648214459,493
online-B.0,0.6403201222,200
online-B.0,0.7552699447,122
online-B.0,0.6539993286,39
online-B.0,0.8304274678,694
online-B.0,0.5230667591,999
online-B.0,0.440957427,225
online-B.0,0.6972125173,612
online-B.0,0.6870390177,443
online-B.0,0.7839235663,566
online-B.0,0.7002418041,156
online-B.0,0.8276574612,853
online-B.0,0.7432368994,994
online-B.0,0.8023597002,879
online-B.0,0.8235747814,402
online-B.0,0.7057114244,310
online-B.0,0.7573922276,912
online-B.0,0.8511276245,145
online-B.0,0.7256268859,577
online-B.0,0.6549013257,71
online-B.0,0.75416255,195
online-B.0,0.6158184409,198
online-B.0,0.7865486741,206
online-B.0,0.6880617142,906
online-B.0,0.7592586875,838
online-B.0,0.7620047331,597
online-B.0,0.8191760182,559
online-B.0,0.7419424057,645
online-B.0,0.4038720429,232
online-B.0,0.6882781386,390
online-B.0,0.6699919105,246
online-B.0,0.8028816581,254
online-B.0,0.5856413245,859
online-B.0,0.7967341542,862
online-B.0,0.5884298682,371
online-B.0,0.4929112792,798
online-B.0,0.8331502676,363
online-B.0,0.6322671771,863
online-B.0,0.6847274899,484
online-B.0,0.7026021481,930
online-B.0,0.8985640407,432
online-B.0,0.7933782935,905
online-B.0,0.6804910302,899
online-B.0,0.553232193,811
online-B.0,0.8681609631,176
online-B.0,0.7768288851,746
online-B.0,0.6692295671,294
online-B.0,0.7513634562,588
online-B.0,0.6669262648,431
online-B.0,0.8592340946,477
online-B.0,0.6717370152,315
online-B.0,0.7318631411,768
online-B.0,0.7310951352,170
online-B.0,0.6697689891,673
online-B.0,0.7332223654,861
online-B.0,0.7266497016,897
online-B.0,0.7718855143,654
online-B.0,0.7960761786,245
online-B.0,0.7336230874,234
online-B.0,0.7598087788,473
online-B.0,0.6785802245,644
online-B.0,0.6767980456,607
online-B.0,0.8318241835,581
online-B.0,0.7291295528,959
online-B.0,0.8044169545,153
online-B.0,0.8858066201,760
online-B.0,0.8265280128,606
online-B.0,0.7069281936,957
online-B.0,0.7636274695,812
online-B.0,0.7913946509,728
online-B.0,0.8317866921,47
online-B.0,0.6128767133,953
online-B.0,0.7019726634,781
online-B.0,0.9765447378,249
online-B.0,0.80885607,37
online-B.0,0.5444163084,769
online-B.0,0.754793942,471
online-B.0,0.7183395028,501
online-B.0,0.6205556989,487
online-B.0,0.6749865413,157
online-B.0,0.6649962664,978
online-B.0,0.7404040694,242
online-B.0,0.8401018381,832
online-B.0,0.8234309554,445
online-B.0,0.4671229124,10
online-B.0,0.7864973545,450
online-B.0,0.7999534011,922
online-B.0,0.6563621759,514
online-B.0,0.8536284566,137
online-B.0,0.7018585801,552
online-B.0,0.7521740198,889
online-B.0,0.7067926526,469
online-B.0,0.6368451715,795
online-B.0,0.7633162141,465
online-B.0,0.6361761689,528
online-B.0,0.7490015626,500
online-B.0,0.5646193027,35
online-B.0,0.9548469186,278
online-B.0,0.543377459,709
online-B.0,0.8899049163,628
online-B.0,0.9567390084,89
online-B.0,0.6117286086,461
online-B.0,0.8074410558,660
online-B.0,0.6953852773,764
online-B.0,0.8287624717,67
online-B.0,0.789857924,337
online-B.0,0.8137921691,255
online-B.0,0.6890448928,231
online-B.0,0.8401564956,921
online-B.0,0.76935184,592
online-B.0,0.8864946961,227
online-B.0,0.8007308245,334
online-B.0,0.919013381,884
online-B.0,0.6375420094,429
online-B.0,0.8293589354,42
online-B.0,0.6580483317,579
online-B.0,0.6772101521,626
online-B.0,0.6549996734,296
online-B.0,0.6562995315,639
online-B.0,0.6062460542,752
online-B.0,0.8100925088,356
online-B.0,0.6568471789,273
online-B.0,0.8449406624,574
online-B.0,0.7754663825,292
online-B.0,0.741548717,540
online-B.0,0.7495296001,308
online-B.0,0.7048031688,191
online-B.0,0.6937951446,9
online-B.0,0.6114053726,392
online-B.0,0.7593300343,601
online-B.0,0.7792097926,934
online-B.0,0.56167382,224
online-B.0,0.7594327331,508
online-B.0,0.70279634,632
online-B.0,0.6885281801,797
online-B.0,0.6024976969,166
online-B.0,0.6123523712,693
online-B.0,0.7812636495,349
online-B.0,0.5300316811,4
online-B.0,0.6723208427,241
online-B.0,0.8484717011,907
online-B.0,0.762996614,940
online-B.0,0.8451736569,557
online-B.0,0.7772249579,890
online-B.0,0.627028048,567
online-B.0,0.6579046845,87
online-B.0,0.6832537055,527
online-B.0,0.6701995134,802
online-B.0,0.799510479,282
online-B.0,0.7975192666,451
online-B.0,0.6390783787,248
online-B.0,0.663472116,295
online-B.0,0.790543139,669
online-B.0,0.6532828212,60
online-B.0,0.7425075173,1
online-B.0,0.7852213383,188
online-B.0,0.6709609628,805
online-B.0,0.6441995502,106
online-B.0,0.5662497878,72
online-B.0,0.6827963591,604
online-B.0,0.683486104,806
online-B.0,0.8564013839,257
online-B.0,0.6843913198,851
online-B.0,0.7402502894,751
online-B.0,0.6659429669,950
online-B.0,0.836676836,211
online-B.0,0.8153270483,25
online-B.0,0.7672837973,902
online-B.0,0.7909039855,13
online-B.0,0.7710834146,517
online-B.0,0.730548501,829
online-B.0,0.7334763408,734
online-B.0,0.6015496254,496
online-B.0,0.7384386659,331
online-B.0,0.7359092236,513
online-B.0,0.7179899216,396
online-B.0,0.7296130657,840
online-B.0,0.6655678153,521
online-B.0,0.5886793733,648
online-B.0,0.7667981386,539
online-B.0,0.8007661104,786
online-B.0,0.9393755794,523
online-B.0,0.932795167,736
online-B.0,0.6419163346,722
online-B.0,0.7358008027,813
online-B.0,0.7819463611,88
online-B.0,0.7498333454,563
online-B.0,0.6734524965,148
online-B.0,0.5407296419,415
online-B.0,0.6734508872,6
online-B.0,0.7715532184,272
online-B.0,0.5369976759,615
online-B.0,0.8553187251,355
online-B.0,0.3956182897,896
online-B.0,0.57420367,973
online-B.0,0.5697603226,118
online-B.0,0.6462414861,309
online-B.0,0.7367523909,655
online-B.0,0.7126048803,258
online-B.0,0.7852855325,870
online-B.0,0.7932551503,405
online-B.0,0.759493053,977
online-B.0,0.7804472446,871
online-B.0,0.867521286,822
online-B.0,0.7751620412,509
online-B.0,0.7631395459,942
online-B.0,0.9019550085,210
online-B.0,0.6427448988,217
online-B.0,0.8523479104,821
online-B.0,0.7798383832,955
online-B.0,0.7923910618,611
online-B.0,0.7455365062,138
online-B.0,0.6578592658,101
online-B.0,0.6962580085,149
online-B.0,0.6149905324,162
online-B.0,0.3070089817,748
online-B.0,0.6628606319,887
online-B.0,0.6244303584,426
online-B.0,0.8071702719,398
online-B.0,0.7888057232,151
online-B.0,0.6978798509,692
online-B.0,0.7996590734,757
online-B.0,0.7449534535,404
online-B.0,0.9171090722,253
online-B.0,0.7582767606,856
online-B.0,0.848315537,541
online-B.0,0.6925484538,784
online-B.0,0.5644987822,791
online-B.0,0.7804720402,126
online-B.0,0.8467456102,386
online-B.0,0.8058300614,558
online-B.0,0.7884062529,411
online-B.0,0.745649457,93
online-B.0,0.4399276376,854
online-B.0,0.813269794,91
online-B.0,0.8646381497,90
online-B.0,0.8152598143,553
online-B.0,0.7308966517,847
online-B.0,0.7009862065,235
online-B.0,0.6325628161,8
online-B.0,0.7184269428,622
online-B.0,0.6960994601,220
online-B.0,0.7216030359,133
online-B.0,0.5714505315,979
online-B.0,0.8108401895,983
online-B.0,0.8576191068,910
online-B.0,0.7939882874,756
online-B.0,0.8467515707,578
online-B.0,0.5276996493,455
online-B.0,0.7139984965,111
online-B.0,0.8297280073,338
online-B.0,0.9421918988,277
online-B.0,0.8611021638,62
online-B.0,0.7987505794,420
online-B.0,0.5450665951,909
online-B.0,0.8427777886,968
online-B.0,0.7582144737,937
online-B.0,0.6916503906,920
online-B.0,0.5441548824,741
online-B.0,0.5900040269,918
online-B.0,0.7806515098,599
online-B.0,0.8378138542,44
online-B.0,0.7679010034,656
online-B.0,0.7051927447,21
online-B.0,0.8903224468,97
online-B.0,0.901281178,441
online-B.0,0.7075701356,735
online-B.0,0.6847291589,430
online-B.0,0.8838291764,391
online-B.0,0.8281192183,474
online-B.0,0.7237555385,837
online-B.0,0.7852116227,212
online-B.0,0.5952029824,368
online-B.0,0.5595402718,208
online-B.0,0.6809180379,524
online-B.0,0.8315793872,543
online-B.0,0.5525177121,140
online-B.0,0.8116649985,506
online-B.0,0.7758610249,817
online-B.0,0.6511989236,283
online-B.0,0.6436507702,221
online-B.0,0.7681246996,954
online-B.0,0.8573679924,75
online-B.0,0.4975281358,980
online-B.0,0.6200636029,322
online-B.0,0.9996088147,381
online-B.0,0.6022530198,707
online-B.0,0.5003885031,29
online-B.0,0.7124752402,664
online-B.0,0.7789116502,616
online-B.0,0.4789120555,318
online-B.0,0.7369749546,550
online-B.0,0.6454078555,173
online-B.0,0.8065703511,885
online-B.0,0.8538982272,268
online-B.0,0.7932477593,609
online-B.0,0.6692001224,266
online-B.0,0.813521862,243
online-B.0,0.7032891512,872
online-B.0,0.8712111115,281
online-B.0,0.762563765,807
online-B.0,0.661672473,374
online-B.0,0.8490216732,182
online-B.0,0.9078046679,353
online-B.0,0.7422879338,699
online-B.0,0.7746289968,532
online-B.0,0.6133545041,819
online-B.0,0.7351432443,755
online-B.0,0.7187764049,11
online-B.0,0.7695413232,351
online-B.0,0.5812304616,94
online-B.0,0.7435823083,951
online-B.0,0.8334693313,414
online-B.0,0.6157330871,352
online-B.0,0.4801816642,976
online-B.0,0.7414161563,341
online-B.0,0.7681345344,689
online-B.0,0.807238996,886
online-B.0,0.7019707561,843
online-B.0,0.7860722542,554
online-B.0,0.8050782681,366
online-B.0,0.8320024014,65
online-B.0,0.9382048249,627
online-B.0,0.8387674689,844
online-B.0,0.8249208927,378
online-B.0,0.7333188653,178
online-B.0,0.6746377349,716
online-B.0,0.9299365282,32
online-B.0,0.5936147571,649
online-B.0,0.6808977723,839
online-B.0,0.8257148266,298
online-B.0,0.7282153964,400
online-B.0,0.8781465888,965
online-B.0,0.533082366,724
online-B.0,0.8441031575,546
online-B.0,0.8766981959,52
online-B.0,0.7589864135,960
online-B.0,0.4715370834,144
online-B.0,0.7348578572,139
online-B.0,0.8586187363,893
online-B.0,0.7533661723,492
online-B.0,0.6172058582,900
online-B.0,0.6963399053,672
online-B.0,0.8923732638,914
online-B.0,0.7977527976,476
online-B.0,0.6000514627,163
online-B.0,0.6428389549,589
online-B.0,0.7444726229,696
online-B.0,0.6819864511,848
online-B.0,0.5040082335,226
online-B.0,0.7329282761,425
online-B.0,0.5542269349,860
online-B.0,0.8122577071,96
online-B.0,0.7133224607,434
online-B.0,0.6602677703,197
online-B.0,0.9070913196,793
online-B.0,0.7264698744,531
online-B.0,0.6495350003,638
online-B.0,0.8255471587,525
online-B.0,0.6854025722,671
online-B.0,0.7460202575,727
online-B.0,0.9231377244,77
online-B.0,0.6912552714,185
online-B.0,0.7136220932,629
online-B.0,0.9981594682,370
online-B.0,0.8494679928,691
online-B.0,0.7337337732,997
online-B.0,0.7758176923,365
online-B.0,0.6316685677,373
online-B.0,0.827686131,823
online-B.0,0.7734752893,713
online-B.0,0.7944442034,932
online-B.0,0.5000494719,92
online-B.0,0.4464800358,314
online-B.0,0.8077312112,286
online-B.0,0.8734253049,264
online-B.0,0.4666971862,116
online-B.0,0.7385886312,816
online-B.0,0.6986975074,686
online-B.0,0.8897749782,280
online-B.0,0.7368106246,491
online-B.0,0.6580895782,575
online-B.0,0.971382916,99
online-B.0,0.650153935,34
online-B.0,0.6011742949,412
online-B.0,0.6645938754,252
online-B.0,0.6279123425,379
online-B.0,0.7685598731,196
online-B.0,0.7837225199,2
online-B.0,0.6558991075,340
online-B.0,0.7159838676,237
online-B.0,0.5681094527,948
online-B.0,0.6279832721,483
online-B.0,0.6497212052,688
online-B.0,0.5833514929,490
online-B.0,0.7576764226,410
online-B.0,0.6803082228,12
online-B.0,0.7200724483,112
online-B.0,0.7508512139,518
online-B.0,0.8046178222,774
online-B.0,0.8250730634,511
online-B.0,0.7205505967,944
online-B.0,0.7021778226,704
online-B.0,0.7482020259,770
online-B.0,0.7481895089,187
online-B.0,0.5951336026,223
online-B.0,0.7090185285,193
online-B.0,0.7617018819,926
online-B.0,0.7855548859,771
online-B.0,0.7919609547,454
online-B.0,0.6869059801,408
online-B.0,0.6711030006,419
online-B.0,0.652078867,586
online-B.0,0.6068334579,85
online-B.0,0.7516191602,779
online-B.0,0.7216386199,988
online-B.0,0.979422152,946
online-B.0,0.8540803194,927
online-B.0,0.5387406349,753
online-B.0,0.6125464439,194
online-B.0,0.6919772625,981
online-B.0,0.750724256,76
online-B.0,0.6473570466,472
online-B.0,0.7900061607,78
online-B.0,0.7744317651,776
online-B.0,0.7350758314,59
online-B.0,0.7956456542,504
online-B.0,0.8754408956,55
online-B.0,0.715279758,742
online-B.0,0.8447772861,433
online-B.0,0.7699082494,311
online-B.0,0.7448929548,377
online-B.0,0.5579343438,380
online-B.0,0.7191058397,326
online-B.0,0.8148482442,869
online-B.0,0.9290648699,274
online-B.0,0.8259518743,444
online-B.0,0.692473352,680
online-B.0,0.8209674954,625
online-B.0,0.6025114655,717
online-B.0,0.7797554731,397
online-B.0,0.8104857802,916
online-B.0,0.7178406119,58
online-B.0,0.8421874642,725
online-B.0,0.6726967692,933
online-B.0,0.7679498792,168
online-B.0,0.7777785659,547
online-B.0,0.6736944318,849
online-B.0,0.6667444706,103
online-B.0,0.5977072716,744
online-B.0,0.6867861152,244
online-B.0,0.555123806,304
online-B.0,0.666760385,551
online-B.0,0.8385989666,79
online-B.0,0.8604689837,307
online-B.0,0.8623146415,276
online-B.0,0.6991601586,573
online-B.0,0.6826210618,657
online-B.0,0.7552648187,464
online-B.0,0.8932570815,214
online-B.0,0.7507453561,855
online-B.0,0.7079436779,460
online-B.0,0.8837256432,836
online-B.0,0.9018978477,594
online-B.0,0.3845303953,684
online-B.0,0.6400638819,422
online-B.0,0.6531543136,858
online-B.0,0.8295695186,63
online-B.0,0.6807947755,440
online-B.0,0.4967042208,192
online-B.0,0.7057104707,172
online-B.0,0.709531486,720
online-B.0,0.6988887191,729
online-B.0,0.6046337485,201
online-B.0,0.7508074045,360
online-B.0,0.7961302996,534
online-B.0,0.8021227717,24
online-B.0,0.6651583314,698
online-B.0,0.8295632005,14
online-B.0,0.6034938693,238
online-B.0,0.6891528964,70
online-B.0,0.6686885953,115
online-B.0,0.4427626431,110
online-B.0,0.8146119714,963
online-B.0,0.7261538506,556
online-B.0,0.6077659726,141
online-B.0,0.796993196,516
online-B.0,0.7308171391,7
online-B.0,0.5825214982,131
online-B.0,0.7630947232,80
online-B.0,0.6655043364,630
online-B.0,0.6648470163,330
online-B.0,0.5333283544,984
online-B.0,0.6434813142,697
online-B.0,0.443706125,69
online-B.0,0.7404058576,650
online-B.0,0.8776817322,213
online-B.0,0.90131706,702
online-B.0,0.8423668146,260
online-B.0,0.7012393475,84
online-B.0,0.8623370528,857
online-B.0,0.637219727,624
online-B.0,0.8983220458,621
online-B.0,0.8947739601,992
online-B.0,0.7307530046,989
online-B.0,0.6698927283,617
online-B.0,0.5732172728,135
online-B.0,0.8511416316,481
online-B.0,0.7722228169,590
online-B.0,0.7918994427,64
online-B.0,0.7104884982,560
online-B.0,0.7630172372,908
online-B.0,0.6567431092,485
online-B.0,0.8436207771,478
online-B.0,0.7975396514,416
online-B.0,0.8003618717,584
online-B.0,0.7674393058,777
online-B.0,0.7567874193,868
online-B.0,0.6698271632,637
online-B.0,0.5052079558,83
online-B.0,0.7772395015,503
online-B.0,0.8129912019,867
online-B.0,0.78237921,676
online-B.0,0.73687011,364
online-B.0,0.6841068864,990
online-B.0,0.6904425025,202
online-B.0,0.7004798055,240
online-B.0,0.6650902629,152
online-B.0,0.6433383822,901
online-B.0,0.712176919,335
online-B.0,0.9100307226,297
online-B.0,0.7620846629,447
online-B.0,0.6972065568,385
online-B.0,0.8275575042,1000
online-B.0,0.8477120996,81
online-B.0,0.808246851,179
online-B.0,0.8003935218,125
online-B.0,0.7562445402,73
online-B.0,0.8492184281,259
online-B.0,0.6850524545,38
online-B.0,0.8767951131,427
online-B.0,0.5945258737,758
online-B.0,0.7059026957,663
online-B.0,0.7857739925,301
online-B.0,0.5472260118,362
online-B.0,0.6299974322,739
online-B.0,0.7350522876,66
online-B.0,0.7598418593,662
online-B.0,0.7498709559,891
online-B.0,0.7000946403,759
online-B.0,0.7644053102,874
online-B.0,0.7233758569,658
online-B.0,0.8786857128,535
online-B.0,0.8627617359,261
online-B.0,0.718628943,666
online-B.0,0.8525661826,695
online-B.0,0.6835099459,495
online-B.0,0.6877967715,667
online-B.0,0.7401158214,866
online-B.0,0.9175823927,375
online-B.0,0.7883088589,453
online-B.0,0.6945719123,113
online-B.0,0.781868875,347
online-B.0,0.682425499,964
online-B.0,0.6104299426,783
online-B.0,0.68248564,23
online-B.0,0.9050568938,452
online-B.0,0.716093123,428
online-B.0,0.7413311601,22
online-B.0,0.563164711,230
online-B.0,0.5576729774,359
online-B.0,0.8522809148,683
online-B.0,0.714728713,939
online-B.0,0.7560774684,931
online-B.0,0.8260842562,533
online-B.0,0.5575320721,463
online-B.0,0.4938189387,614
online-B.0,0.5833354592,218
online-B.0,0.6998666525,164
online-B.0,0.8143567443,470
online-B.0,0.4358533919,424
online-B.0,0.9307975173,488
online-B.0,0.7676422,834
online-B.0,0.8036593199,348
online-B.0,0.8053317666,864
online-B.0,0.7751051784,544
online-B.0,0.8283444047,437
online-B.0,0.6444399953,780
online-B.0,0.8172904849,991
online-B.0,0.69983989,877
online-B.0,0.869065702,549
online-B.0,0.7286881804,809
online-B.0,0.6888241768,228
online-B.0,0.5287004113,794
online-B.0,0.7216195464,803
online-B.0,0.5973278284,26
online-B.0,0.7776101232,641
online-B.0,0.687001586,219
online-B.0,0.9718875885,367
online-B.0,0.755084157,120
online-B.0,0.7835741043,160
online-B.0,0.8752205968,545
online-B.0,0.6432746053,613
online-B.0,0.8147091269,109
online-B.0,0.8206908107,121
online-B.0,0.7491726279,333
online-B.0,0.7298627496,306
online-B.0,0.6261664033,941
online-B.0,0.6181442738,790
online-B.0,0.7411686778,222
online-B.0,0.8471140862,738
online-B.0,0.6144197583,409
online-B.0,0.7106599212,150
online-B.0,0.7410271764,345
online-B.0,0.9110447168,175
online-B.0,0.6624439359,468
online-B.0,0.8015493751,134
online-B.0,0.7708080411,435
online-B.0,0.7660132051,57
online-B.0,0.6967896819,681
online-B.0,0.8667535186,767
online-B.0,0.749835968,418
online-B.0,0.7685963511,457
online-B.0,0.8074699044,41
online-B.0,0.7764652371,205
online-B.0,0.7690584064,339
online-B.0,0.8329335451,966
online-B.0,0.6652567983,888
online-B.0,0.8228005767,384
online-B.0,0.7942764163,598
online-B.0,0.9044756293,180
online-B.0,0.6608247161,652
online-B.0,0.6609302163,718
online-B.0,0.7100359797,291
online-B.0,0.9043727517,323
online-B.0,0.8372421861,765
online-B.0,0.862825036,938
online-B.0,0.8146350384,393
online-B.0,0.6168285608,750
online-B.0,0.9201365113,519
online-B.0,0.8021323681,270
online-B.0,0.7679953575,342
online-B.0,0.7293431163,754
online-B.0,0.5948850513,619
online-B.0,0.7150858045,54
online-B.0,0.6344895959,284
online-B.0,0.6440320611,936
online-B.0,0.7858518958,917
online-B.0,0.8205571771,499
online-B.0,0.6323928237,593
online-B.0,0.6761026382,290
online-B.0,0.7464665771,561
online-B.0,0.7199306488,124
online-B.0,0.5628754497,229
online-B.0,0.6003032327,623
online-B.0,0.9167953134,401
online-B.0,0.6509341598,685
online-B.0,0.8039325476,826
online-B.0,0.8811278343,706
online-B.0,0.8616923094,407
online-B.0,0.9998815656,376
online-B.0,0.8677784204,538
online-B.0,0.5215862393,878
online-B.0,0.7525905371,892
online-B.0,0.578679204,895
online-B.0,1.013350606,406
online-B.0,0.5539642572,442
online-B.0,0.7264793515,733
online-B.0,0.8808227181,68
online-B.0,0.7148903012,562
online-B.0,0.8160199523,749
online-B.0,0.7330652475,958
online-B.0,0.4934185743,456
online-B.0,0.6154081225,778
online-B.0,0.8235152364,587
online-B.0,0.6273872256,583
online-B.0,0.7659029961,565
online-B.0,0.6147857308,467
online-B.0,0.6781921387,216
online-B.0,0.6443483233,679
online-B.0,0.7084535956,911
online-B.0,0.877356708,389
online-B.0,0.7083998322,952
online-B.0,0.9799566865,787
online-B.0,0.8197692037,925
online-B.0,0.800694406,674
online-B.0,0.7768511176,129
online-B.0,0.9284128547,256
online-B.0,0.7170527577,635
online-B.0,0.7594956756,548
online-B.0,0.7798501849,631
online-B.0,0.9748235941,995
online-B.0,0.7962799668,448
online-B.0,0.8587735295,967
online-B.0,0.7257088423,595
online-B.0,0.7634597421,785
online-B.0,0.7969530821,265
online-B.0,0.6152334809,321
online-B.0,0.721013248,436
online-B.0,0.6577857137,438
online-B.0,0.7022296786,705
online-B.0,0.671893537,30
online-B.0,0.7826061845,808
online-B.0,0.6928691864,763
online-B.0,0.7667562366,288
online-B.0,0.7697854638,40
online-B.0,0.6397894025,395
online-B.0,0.7502099276,343
online-B.0,0.6501965523,159
online-B.0,0.7594147325,184
online-B.0,0.7534348369,740
online-B.0,0.619846642,199
online-B.0,0.8684768081,985
online-B.0,0.6445682645,929
online-B.0,0.7548822165,537
online-B.0,0.7484061122,293
online-B.0,0.8868547082,591
online-B.0,0.636521399,745
online-B.0,0.800334394,801
online-B.0,0.7030528188,358
online-B.0,0.5931965709,555
online-B.0,0.6649804711,687
online-B.0,0.6564539075,312
online-B.0,0.589497447,382
online-B.0,0.7474845052,439
online-B.0,0.9065888524,772
online-B.0,0.7073773146,17
online-B.0,0.6994375587,675
online-B.0,0.5101464987,969
online-B.0,0.6306003928,128
online-B.0,0.7031318545,43
online-B.0,0.7738983631,956
online-B.0,0.7360783219,462
online-B.0,0.6571335196,726
online-B.0,0.8158703446,263
tilde-nc-nmt.6881,0.7284145355,679
tilde-nc-nmt.6881,0.7666513324,861
tilde-nc-nmt.6881,0.7422261834,882
tilde-nc-nmt.6881,0.8218673468,427
tilde-nc-nmt.6881,0.6809540987,192
tilde-nc-nmt.6881,0.7315256596,950
tilde-nc-nmt.6881,0.8306946754,350
tilde-nc-nmt.6881,0.8057481647,906
tilde-nc-nmt.6881,0.7354596853,70
tilde-nc-nmt.6881,0.9103074074,627
tilde-nc-nmt.6881,0.7396398783,698
tilde-nc-nmt.6881,0.8089261651,129
tilde-nc-nmt.6881,0.6751475334,409
tilde-nc-nmt.6881,0.8435682654,598
tilde-nc-nmt.6881,0.768175602,418
tilde-nc-nmt.6881,0.7912500501,287
tilde-nc-nmt.6881,0.6949269772,128
tilde-nc-nmt.6881,0.7917227745,271
tilde-nc-nmt.6881,0.8703132272,931
tilde-nc-nmt.6881,0.8102201819,210
tilde-nc-nmt.6881,0.8568262458,472
tilde-nc-nmt.6881,0.7419534326,404
tilde-nc-nmt.6881,0.7469950318,537
tilde-nc-nmt.6881,0.8179613948,172
tilde-nc-nmt.6881,0.7649055123,46
tilde-nc-nmt.6881,0.8728987575,444
tilde-nc-nmt.6881,0.7137060761,670
tilde-nc-nmt.6881,0.7815490365,937
tilde-nc-nmt.6881,0.6182014346,482
tilde-nc-nmt.6881,0.670162797,652
tilde-nc-nmt.6881,0.7586981058,272
tilde-nc-nmt.6881,0.6671577692,332
tilde-nc-nmt.6881,0.6476866603,169
tilde-nc-nmt.6881,0.5550764799,751
tilde-nc-nmt.6881,0.4938052893,743
tilde-nc-nmt.6881,0.7612451315,432
tilde-nc-nmt.6881,0.7605937123,295
tilde-nc-nmt.6881,0.688960731,483
tilde-nc-nmt.6881,0.8688791394,694
tilde-nc-nmt.6881,0.7886527181,633
tilde-nc-nmt.6881,0.7679654956,564
tilde-nc-nmt.6881,0.4718734026,162
tilde-nc-nmt.6881,0.8109903336,904
tilde-nc-nmt.6881,0.6877552271,5
tilde-nc-nmt.6881,0.8273025751,188
tilde-nc-nmt.6881,0.6685553789,579
tilde-nc-nmt.6881,0.7186595798,770
tilde-nc-nmt.6881,0.8118479252,712
tilde-nc-nmt.6881,0.7664487958,871
tilde-nc-nmt.6881,0.7416663766,749
tilde-nc-nmt.6881,0.7441440225,74
tilde-nc-nmt.6881,0.76716429,942
tilde-nc-nmt.6881,0.7252438068,119
tilde-nc-nmt.6881,0.8088891506,656
tilde-nc-nmt.6881,0.8301431537,1000
tilde-nc-nmt.6881,0.7969153523,817
tilde-nc-nmt.6881,0.7712007165,812
tilde-nc-nmt.6881,0.8527362943,182
tilde-nc-nmt.6881,0.5161719322,639
tilde-nc-nmt.6881,0.7925683856,236
tilde-nc-nmt.6881,0.717994988,775
tilde-nc-nmt.6881,0.6954313517,638
tilde-nc-nmt.6881,0.6504880786,201
tilde-nc-nmt.6881,0.6444112659,623
